24180	9.00551
25331	8.8905196
17651	8.8527935
18695	8.8374613
26823	8.7248438
24283	8.6942841
18905	8.655231
18535	8.5912746
19505	8.5636551
18530	8.5570007
16276	8.5276398
18062	8.5243857
19245	8.4825587
19397	8.4685532
19425	8.462348
19380	8.4578221
19357	8.4571715
14363	8.4448147
19386	8.4215971
19696	8.4129413
19294	8.4112615
19417	8.4078824
20573	8.3655227
19748	8.3632693
8924	8.3508896
19147	8.3446073
19243	8.3115583
17963	8.3104514
19214	8.2968779
19278	8.2905406
19379	8.276681
25274	8.2460032
21353	8.2436784
8694	8.2361674
19345	8.2349319
19433	8.2285822
19816	8.227596
19806	8.2080185
7623	8.1921331
19388	8.1849016
19406	8.1738401
19066	8.1625054
12600	8.1290877
18870	8.1111277
13595	8.0999395
14592	8.0970718
31462	8.0881246
10556	8.0843111
26313	8.0691416
19311	8.0678152
11541	8.0635852
7857	8.0574718
11402	8.0453631
20512	8.041235
7760	8.0409525
25998	8.0280593
14455	8.0208669
26698	8.016591
18615	8.0020666
9528	7.9874684
24703	7.9838542
32684	7.9824023
15179	7.981048
26495	7.9662247
12113	7.961046
19461	7.9490922
26362	7.9455258
16610	7.9415072
11703	7.9353031
12597	7.9344251
22267	7.9303696
18575	7.9251462
6940	7.9233768
8418	7.9180878
19210	7.9154814
14509	7.9129435
20922	7.9077889
25487	7.8978581
28832	7.8954535
25844	7.8838036
18779	7.8702283
32361	7.8693071
5986	7.8634156
14111	7.8591858
26923	7.8562546
14293	7.8472748
19984	7.8458185
1253	7.8447231
19328	7.8402118
10927	7.8390589
17462	7.8388379
25898	7.8363676
3814	7.8356737
17346	7.8269922
19222	7.8255219
20050	7.8254573
19331	7.8240558
10464	7.8167717
22452	7.8127809
16962	7.8045238
24718	7.8029507
21730	7.8016009
16808	7.7991233
17548	7.7972495
18007	7.7923827
760	7.7792289
19803	7.7777518
11019	7.7758914
25753	7.775208
31565	7.774731
24629	7.7726118
12029	7.7685727
22138	7.7679262
21773	7.7656379
32398	7.7634405
12666	7.7631642
32149	7.7558881
19786	7.7556296
22556	7.7534785
33234	7.7529617
27696	7.7513164
19150	7.7505615
10519	7.7501163
33040	7.7467268
23758	7.7464489
28988	7.7454873
20612	7.7427792
7116	7.7386694
19597	7.7378289
15060	7.7342564
32360	7.7331669
28265	7.7329098
16999	7.7315816
32968	7.7290029
130	7.7289565
9564	7.7257275
23699	7.7227823
11581	7.7223975
13519	7.7222007
19837	7.7178055
29295	7.7177651
5910	7.7154533
15361	7.7123546
18024	7.7033456
20360	7.6985039
32325	7.6971297
17444	7.6939841
17777	7.6923173
15145	7.6916462
20133	7.6896742
32732	7.6881701
33904	7.6837418
23057	7.6776669
22876	7.6760299
27170	7.6754627
32859	7.6753404
19381	7.6730107
11118	7.6729389
33303	7.6717608
20417	7.6714812
20349	7.6666107
19788	7.6661462
29613	7.6654704
30653	7.6645191
19390	7.6626946
12330	7.6621468
20472	7.6589071
19855	7.6578669
13426	7.6554869
24843	7.6543952
9073	7.652028
23252	7.6518105
19512	7.6517372
13389	7.651723
20115	7.6485798
14759	7.6458647
19645	7.6427805
21878	7.6397974
24325	7.6393852
30671	7.6370986
18469	7.6351361
25695	7.6292743
24974	7.6288713
12192	7.6275764
32427	7.627128
46	7.6213883
15616	7.6202546
4452	7.6200321
9535	7.6197046
15341	7.6178702
31668	7.6161212
19613	7.6153148
4378	7.6148226
18600	7.6140132
22636	7.6137389
19335	7.6135592
24458	7.6127904
19678	7.611136
18884	7.6084443
27046	7.6080448
23118	7.6064681
12106	7.6043016
33864	7.6037002
12166	7.6025906
15500	7.5998001
12255	7.5994938
17441	7.5983577
20691	7.5970406
29758	7.595277
6946	7.5929102
113	7.5876893
16502	7.5870713
17783	7.5869246
21891	7.5862593
13217	7.5862139
20334	7.5830432
14606	7.5826584
2365	7.582278
29525	7.5821476
3376	7.5805919
19758	7.5786188
3068	7.5784754
2795	7.5769975
11460	7.5759617
21148	7.5736096
22070	7.567728
29287	7.5675934
33185	7.565612
6764	7.5632609
23557	7.5606744
15912	7.5576411
1867	7.5570088
33437	7.556937
19739	7.5542532
24319	7.5520434
24541	7.5515769
11507	7.5503678
9871	7.546521
16037	7.5457038
24176	7.5447243
34413	7.5429873
29231	7.5426231
7355	7.5402544
24055	7.537302
17437	7.5364162
31241	7.535523
18599	7.5343913
29586	7.5324531
33260	7.5323938
15293	7.5319807
13500	7.5303248
12394	7.5292538
30308	7.5272599
8426	7.5262669
196	7.525644
33666	7.5254397
12289	7.5246245
19490	7.5202878
15710	7.5202487
33271	7.5201755
16400	7.5195148
20118	7.5152684
15951	7.512402
25361	7.5117886
26967	7.5116364
32156	7.5090786
25004	7.5089141
15816	7.5081294
17954	7.5077642
25491	7.5076795
25908	7.5051784
25219	7.5040639
17708	7.5019471
33408	7.5016801
